Age,Gender,MaritalStatus,DistanceFromHome,Attrition,BusinessTravel,Department,JobRole,JobLevel,Education,EducationField,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,NumCompaniesWorked,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,EnvironmentSatisfaction,JobSatisfaction,JobInvolvement,PerformanceRating,RelationshipSatisfaction,WorkLifeBalance,OverTime,Distance_Group,Age_Group,Hike_Group,JobSat_Label,Stock_Label,IncomeBand
36,Male,Married,2,No,Travel_Rarely,Sales,Sales Executive,3,2,Medical,7596,13,2,10,1,10,9,9,0,2,2,3,2,3,2,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),High,Medium,High
30,Male,Single,4,Yes,Travel_Frequently,Research & Development,Research Scientist,1,3,Technical Degree,2285,23,0,3,9,1,0,0,0,4,3,4,3,4,3,3,Yes,Close (0-5km),Mid Career (29-40),Top Tier (19-25%),Very High,None,Low
37,Female,Divorced,14,No,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Life Sciences,3034,12,1,18,1,18,7,12,17,2,4,1,3,3,3,2,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Low,Low,Low
40,Female,Divorced,2,No,Travel_Rarely,Sales,Sales Executive,2,2,Marketing,5715,12,2,8,7,5,4,1,3,5,4,2,3,3,3,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Medium,Medium,Medium
42,Female,Divorced,1,No,Travel_Rarely,Research & Development,Laboratory Technician,1,4,Life Sciences,2576,16,1,8,3,5,2,1,2,5,2,1,3,3,2,3,No,Close (0-5km),Experienced (41+),High (15-18%),Low,Low,Low
37,Male,Single,10,No,Travel_Rarely,Research & Development,Manufacturing Director,2,4,Life Sciences,4197,12,0,18,2,1,0,0,1,2,3,2,3,3,4,2,Yes,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Medium,None,Medium
43,Male,Divorced,12,No,Travel_Rarely,Research & Development,Research Director,4,3,Life Sciences,14336,11,1,25,1,25,10,3,9,3,1,2,2,3,3,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Medium,Low,High
40,Female,Married,2,No,Travel_Rarely,Research & Development,Laboratory Technician,2,3,Medical,3448,22,1,20,6,1,0,0,0,3,2,3,2,4,2,3,No,Close (0-5km),Mid Career (29-40),Top Tier (19-25%),High,Low,Low
54,Male,Married,5,No,Travel_Rarely,Research & Development,Research Director,5,2,Medical,19406,11,1,24,4,4,2,1,2,4,1,1,3,3,3,2,No,Close (0-5km),Experienced (41+),Standard (11-14%),Low,Low,High
34,Female,Married,4,No,Non-Travel,Sales,Sales Executive,2,4,Marketing,6538,15,1,6,9,3,2,1,2,3,3,3,3,3,1,3,No,Close (0-5km),Mid Career (29-40),High (15-18%),High,Low,High
31,Female,Married,7,No,Travel_Rarely,Research & Development,Manufacturing Director,2,2,Medical,4306,12,1,13,1,13,10,3,12,5,2,1,3,3,2,1,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Low,Low,Medium
43,Male,Married,21,No,Travel_Frequently,Research & Development,Laboratory Technician,1,3,Medical,2258,20,1,8,7,3,2,1,2,1,4,4,3,4,1,3,No,Far (16+ km),Experienced (41+),Top Tier (19-25%),Very High,Low,Low
43,Female,Divorced,8,No,Travel_Rarely,Research & Development,Healthcare Representative,2,4,Other,4522,14,0,8,4,5,2,0,2,3,3,3,3,3,4,3,Yes,Moderate (6-15km),Experienced (41+),Standard (11-14%),High,None,Medium
25,Female,Single,4,No,Travel_Rarely,Sales,Sales Executive,2,2,Life Sciences,4487,11,0,5,1,5,4,1,3,3,2,4,2,3,2,3,Yes,Close (0-5km),Early Career (18-28),Standard (11-14%),Very High,None,Medium
37,Female,Married,25,No,Non-Travel,Research & Development,Research Scientist,2,5,Medical,4449,15,2,15,3,13,11,10,7,2,2,3,3,3,1,3,Yes,Far (16+ km),Mid Career (29-40),High (15-18%),High,Medium,Medium
31,Male,Married,1,No,Travel_Rarely,Research & Development,Laboratory Technician,1,2,Life Sciences,2218,12,1,4,1,4,2,3,2,3,4,1,2,3,3,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Low,Low,Low
39,Male,Divorced,1,No,Travel_Frequently,Research & Development,Manager,5,1,Life Sciences,19197,14,1,21,1,21,8,1,6,3,2,3,3,3,3,3,Yes,Close (0-5km),Mid Career (29-40),Standard (11-14%),High,Low,High
56,Female,Married,6,No,Travel_Frequently,Sales,Sales Executive,4,3,Life Sciences,13212,11,3,36,9,7,7,7,7,0,3,1,4,3,4,2,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Low,High,High
30,Female,Single,12,No,Travel_Rarely,Sales,Sales Executive,2,3,Technical Degree,6577,11,0,6,0,5,4,4,4,6,2,3,3,3,2,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),High,None,High
41,Male,Married,1,No,Travel_Rarely,Sales,Sales Executive,3,3,Marketing,8392,16,1,10,1,10,7,0,7,2,2,1,4,3,3,3,No,Close (0-5km),Experienced (41+),High (15-18%),Low,Low,High
28,Male,Divorced,17,No,Travel_Rarely,Research & Development,Laboratory Technician,2,2,Medical,4558,12,1,10,1,10,0,1,8,2,3,1,3,3,4,3,No,Far (16+ km),Early Career (18-28),Standard (11-14%),Low,Low,Medium
25,Male,Married,3,Yes,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Medical,4031,13,1,6,5,2,2,0,2,5,1,1,3,3,3,3,No,Close (0-5km),Early Career (18-28),Standard (11-14%),Low,Low,Medium
52,Male,Married,3,No,Travel_Rarely,Research & Development,Manufacturing Director,3,3,Medical,7969,14,0,28,2,5,4,0,4,4,4,3,2,3,3,3,Yes,Close (0-5km),Experienced (41+),Standard (11-14%),High,None,High
45,Male,Married,10,No,Travel_Rarely,Research & Development,Research Scientist,1,2,Life Sciences,2654,21,2,8,3,2,2,0,2,3,1,4,3,4,4,2,No,Moderate (6-15km),Experienced (41+),Top Tier (19-25%),Very High,Medium,Low
52,Female,Married,4,No,Travel_Rarely,Research & Development,Manager,4,2,Life Sciences,16555,13,0,31,2,5,2,1,4,2,4,4,3,3,4,1,No,Close (0-5km),Experienced (41+),Standard (11-14%),Very High,None,High
42,Female,Divorced,29,No,Travel_Frequently,Research & Development,Research Scientist,2,2,Life Sciences,4556,11,1,19,2,5,4,0,2,3,1,3,3,3,2,3,No,Far (16+ km),Experienced (41+),Standard (11-14%),High,Low,Medium
30,Female,Single,2,No,Travel_Rarely,Research & Development,Manufacturing Director,2,3,Life Sciences,6091,20,0,11,2,5,4,0,2,2,3,4,1,4,3,3,No,Close (0-5km),Mid Career (29-40),Top Tier (19-25%),Very High,None,Medium
60,Female,Married,7,No,Travel_Rarely,Research & Development,Manager,5,3,Life Sciences,19566,11,0,33,5,29,8,11,10,5,1,1,3,3,4,1,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Low,None,High
46,Female,Divorced,18,No,Travel_Rarely,Research & Development,Manufacturing Director,2,3,Medical,4810,14,1,19,2,10,7,0,8,5,3,3,3,3,3,2,No,Far (16+ km),Experienced (41+),Standard (11-14%),High,Low,Medium
42,Female,Married,28,No,Travel_Frequently,Research & Development,Healthcare Representative,2,4,Technical Degree,4523,11,3,7,0,6,5,0,4,4,4,4,2,3,4,4,No,Far (16+ km),Experienced (41+),Standard (11-14%),Very High,High,Medium
24,Female,Single,1,Yes,Travel_Rarely,Sales,Sales Representative,1,1,Technical Degree,3202,16,0,6,1,5,3,1,4,4,1,2,3,3,2,3,Yes,Close (0-5km),Early Career (18-28),High (15-18%),Medium,None,Low
34,Female,Divorced,6,Yes,Travel_Frequently,Sales,Sales Representative,1,2,Marketing,2351,16,1,3,0,2,2,1,0,3,4,3,1,3,4,2,No,Moderate (6-15km),Mid Career (29-40),High (15-18%),High,Low,Low
38,Male,Married,2,No,Travel_Frequently,Research & Development,Laboratory Technician,1,2,Life Sciences,1702,23,1,1,1,1,0,0,0,3,4,4,3,4,3,3,Yes,Close (0-5km),Mid Career (29-40),Top Tier (19-25%),Very High,Low,Low
40,Female,Married,2,No,Travel_Rarely,Sales,Manager,5,4,Life Sciences,18041,14,0,21,0,20,15,1,12,2,3,3,3,3,4,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),High,None,High
26,Female,Divorced,23,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Life Sciences,2886,22,2,3,1,3,2,0,2,3,1,4,3,4,2,1,No,Far (16+ km),Early Career (18-28),Top Tier (19-25%),Very High,Medium,Low
30,Male,Married,3,No,Non-Travel,Research & Development,Laboratory Technician,1,3,Life Sciences,2097,15,1,9,4,5,3,1,4,3,3,4,3,3,3,1,No,Close (0-5km),Mid Career (29-40),High (15-18%),Very High,Low,Low
29,Male,Married,3,No,Travel_Rarely,Research & Development,Research Director,3,4,Medical,11935,18,0,10,1,10,2,0,7,2,2,3,2,3,3,3,No,Close (0-5km),Mid Career (29-40),High (15-18%),High,None,High
29,Female,Married,25,Yes,Travel_Rarely,Research & Development,Research Scientist,1,5,Technical Degree,2546,16,0,6,5,2,2,1,1,2,3,2,2,3,2,4,No,Far (16+ km),Mid Career (29-40),High (15-18%),Medium,None,Low
19,Male,Single,2,Yes,Travel_Rarely,Human Resources,Human Resources,1,2,Technical Degree,2564,12,0,1,1,1,0,0,0,3,1,4,2,3,3,4,No,Close (0-5km),Early Career (18-28),Standard (11-14%),Very High,None,Low
30,Female,Married,22,No,Non-Travel,Sales,Sales Executive,3,4,Other,8412,11,0,10,0,9,8,7,8,3,3,1,3,3,3,3,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),Low,None,High
57,Male,Divorced,29,No,Travel_Rarely,Sales,Manager,4,3,Marketing,14118,12,1,32,3,1,0,0,0,3,1,4,2,3,3,2,No,Far (16+ km),Experienced (41+),Standard (11-14%),Very High,Low,High
50,Male,Married,29,No,Travel_Rarely,Research & Development,Manager,4,4,Life Sciences,17046,15,1,28,0,27,10,15,7,2,2,3,2,3,2,3,No,Far (16+ km),Experienced (41+),High (15-18%),High,Low,High
30,Female,Single,2,No,Non-Travel,Research & Development,Laboratory Technician,1,3,Medical,2564,14,0,12,0,11,7,6,7,2,3,4,3,3,3,2,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,None,Low
60,Female,Married,28,No,Travel_Frequently,Sales,Sales Executive,3,3,Marketing,10266,19,0,22,4,18,13,13,11,5,3,1,2,3,4,4,No,Far (16+ km),Experienced (41+),Top Tier (19-25%),Low,None,High
47,Female,Divorced,2,No,Travel_Rarely,Research & Development,Manufacturing Director,2,2,Medical,5070,13,3,20,5,5,0,0,4,2,1,4,3,3,3,3,No,Close (0-5km),Experienced (41+),Standard (11-14%),Very High,High,Medium
46,Male,Married,2,No,Travel_Rarely,Research & Development,Research Director,4,3,Life Sciences,17861,13,0,26,6,3,2,0,1,2,1,3,3,3,3,1,No,Close (0-5km),Experienced (41+),Standard (11-14%),High,None,High
35,Male,Single,22,No,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Life Sciences,4230,15,0,6,0,5,4,4,3,2,4,3,1,3,3,3,No,Far (16+ km),Mid Career (29-40),High (15-18%),High,None,Medium
54,Female,Single,8,No,Travel_Rarely,Research & Development,Laboratory Technician,2,4,Life Sciences,3780,11,0,19,7,1,0,0,0,3,3,3,3,3,3,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),High,None,Medium
34,Male,Divorced,2,No,Travel_Rarely,Research & Development,Research Scientist,1,4,Life Sciences,2768,12,1,14,3,7,3,5,7,3,4,3,2,3,3,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),High,Low,Low
46,Female,Married,10,No,Travel_Rarely,Sales,Sales Executive,3,3,Marketing,9071,19,1,15,2,3,2,1,2,3,3,4,2,3,3,3,Yes,Moderate (6-15km),Experienced (41+),Top Tier (19-25%),Very High,Low,High
31,Male,Divorced,9,No,Travel_Rarely,Research & Development,Manufacturing Director,3,1,Life Sciences,10648,25,1,13,1,13,8,0,8,6,3,2,3,4,4,4,No,Moderate (6-15km),Mid Career (29-40),Top Tier (19-25%),Medium,Low,High
33,Male,Married,15,Yes,Travel_Rarely,Research & Development,Manager,3,1,Medical,13610,12,0,15,7,7,6,7,7,2,2,3,3,3,4,4,Yes,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),High,None,High
33,Male,Divorced,10,Yes,Travel_Rarely,Research & Development,Laboratory Technician,1,1,Medical,3408,13,3,8,7,4,3,1,3,2,1,4,1,3,1,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Very High,High,Low
30,Male,Single,7,No,Travel_Rarely,Sales,Sales Representative,1,1,Marketing,2983,14,0,4,0,3,2,1,2,3,4,2,3,3,1,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Medium,None,Low
35,Male,Married,16,No,Travel_Rarely,Research & Development,Healthcare Representative,3,3,Life Sciences,7632,12,0,10,4,8,7,0,0,2,4,3,3,3,3,3,Yes,Far (16+ km),Mid Career (29-40),Standard (11-14%),High,None,High
31,Male,Married,20,Yes,Travel_Frequently,Research & Development,Healthcare Representative,3,3,Life Sciences,9824,12,0,12,3,1,0,0,0,2,1,3,3,3,1,3,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),High,None,High
34,Female,Divorced,23,Yes,Travel_Frequently,Human Resources,Human Resources,3,3,Human Resources,9950,15,3,11,9,3,2,0,2,2,2,1,3,3,3,3,Yes,Far (16+ km),Mid Career (29-40),High (15-18%),Low,High,High
42,Male,Married,5,No,Travel_Frequently,Research & Development,Laboratory Technician,1,2,Other,2093,17,1,8,4,2,2,2,0,4,2,3,3,3,4,3,No,Close (0-5km),Experienced (41+),High (15-18%),High,Low,Low
36,Male,Single,10,No,Non-Travel,Sales,Sales Executive,3,4,Medical,9980,14,0,10,1,10,3,9,7,3,2,4,3,3,4,2,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Very High,None,High
22,Male,Single,4,Yes,Travel_Frequently,Research & Development,Laboratory Technician,1,1,Technical Degree,3894,16,0,4,5,2,2,1,2,3,3,3,2,3,3,3,No,Close (0-5km),Early Career (18-28),High (15-18%),High,None,Medium
48,Female,Married,2,No,Travel_Rarely,Sales,Sales Executive,2,5,Marketing,4051,14,1,14,2,9,7,6,7,2,2,4,3,3,1,3,No,Close (0-5km),Experienced (41+),Standard (11-14%),Very High,Low,Medium
55,Female,Single,18,No,Travel_Rarely,Sales,Manager,4,5,Life Sciences,16835,23,0,37,3,10,9,7,7,2,1,2,3,4,4,3,No,Far (16+ km),Experienced (41+),Top Tier (19-25%),Medium,None,High
41,Male,Single,10,No,Non-Travel,Sales,Sales Executive,2,2,Life Sciences,6230,14,0,16,7,14,3,1,10,3,4,4,3,3,4,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Very High,None,Medium
35,Male,Married,1,No,Travel_Rarely,Sales,Sales Executive,2,3,Marketing,4717,11,0,15,9,11,9,6,9,2,2,3,3,3,3,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),High,None,Medium
40,Female,Single,6,No,Travel_Rarely,Research & Development,Manufacturing Director,4,3,Life Sciences,13237,15,0,22,7,20,6,5,13,3,2,3,3,3,3,3,No,Moderate (6-15km),Mid Career (29-40),High (15-18%),High,None,High
39,Female,Married,8,No,Travel_Frequently,Research & Development,Laboratory Technician,1,1,Life Sciences,3755,11,1,8,1,8,3,0,7,3,3,3,3,3,1,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),High,Low,Medium
31,Male,Single,2,No,Travel_Rarely,Sales,Sales Executive,2,1,Life Sciences,6582,13,0,10,4,6,5,0,5,2,2,4,3,3,3,4,Yes,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,None,High
42,Male,Married,24,No,Travel_Rarely,Research & Development,Manufacturing Director,3,3,Medical,7406,21,1,10,1,10,9,5,8,5,4,1,3,4,4,2,Yes,Far (16+ km),Experienced (41+),Top Tier (19-25%),Low,Low,High
45,Male,Married,2,No,Travel_Rarely,Sales,Sales Executive,2,3,Other,4805,19,1,9,0,8,7,3,7,3,4,2,3,3,2,4,No,Close (0-5km),Experienced (41+),Top Tier (19-25%),Medium,Low,Medium
26,Female,Divorced,17,Yes,Travel_Frequently,Human Resources,Human Resources,1,4,Life Sciences,2741,11,1,8,0,7,7,1,0,2,2,3,3,3,2,2,Yes,Far (16+ km),Early Career (18-28),Standard (11-14%),High,Low,Low
29,Male,Divorced,19,No,Travel_Rarely,Research & Development,Manufacturing Director,2,3,Technical Degree,4262,12,2,8,4,3,2,1,2,2,4,4,3,3,2,4,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),Very High,Medium,Medium
33,Female,Divorced,1,No,Travel_Rarely,Research & Development,Research Director,4,5,Medical,16184,19,1,10,4,6,1,0,5,2,1,3,4,3,3,3,No,Close (0-5km),Mid Career (29-40),Top Tier (19-25%),High,Low,High
31,Male,Divorced,7,No,Travel_Rarely,Sales,Manager,3,3,Life Sciences,11557,21,1,10,9,5,4,0,1,3,3,4,2,4,3,2,No,Moderate (6-15km),Mid Career (29-40),Top Tier (19-25%),Very High,Low,High
18,Male,Single,5,Yes,Travel_Frequently,Sales,Sales Representative,1,3,Marketing,1878,14,0,0,1,0,0,0,0,3,2,2,3,3,4,3,Yes,Close (0-5km),Early Career (18-28),Standard (11-14%),Medium,None,Low
40,Male,Divorced,28,No,Non-Travel,Sales,Sales Executive,3,3,Other,10932,15,1,20,3,1,0,0,1,2,3,1,1,3,3,3,No,Far (16+ km),Mid Career (29-40),High (15-18%),Low,Low,High
41,Female,Single,2,No,Non-Travel,Research & Development,Healthcare Representative,2,4,Other,6811,17,0,10,2,8,7,0,7,3,1,3,2,3,1,3,Yes,Close (0-5km),Experienced (41+),High (15-18%),High,None,High
26,Male,Divorced,29,No,Travel_Rarely,Sales,Sales Executive,2,2,Medical,4306,12,2,8,5,0,0,0,0,5,1,3,3,3,1,3,No,Far (16+ km),Early Career (18-28),Standard (11-14%),High,Medium,Medium
35,Female,Single,1,No,Travel_Rarely,Sales,Sales Executive,2,3,Medical,4859,16,0,5,1,5,4,0,3,3,1,3,3,3,4,3,No,Close (0-5km),Mid Career (29-40),High (15-18%),High,None,Medium
34,Male,Single,21,No,Travel_Rarely,Sales,Sales Executive,2,4,Life Sciences,5337,12,0,10,1,10,7,5,7,3,4,4,4,3,4,3,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),Very High,None,Medium
26,Male,Single,24,Yes,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Technical Degree,2340,18,0,1,1,1,0,0,0,3,3,4,1,3,2,1,Yes,Far (16+ km),Early Career (18-28),High (15-18%),Very High,None,Low
37,Female,Single,1,No,Travel_Rarely,Research & Development,Manufacturing Director,3,3,Technical Degree,7491,17,0,12,4,6,5,1,2,3,2,4,3,3,4,4,No,Close (0-5km),Mid Career (29-40),High (15-18%),Very High,None,High
46,Female,Married,18,No,Travel_Frequently,Research & Development,Healthcare Representative,3,1,Medical,10527,11,0,28,5,2,2,1,2,3,1,3,3,3,4,2,No,Far (16+ km),Experienced (41+),Standard (11-14%),High,None,High
41,Female,Married,2,No,Travel_Rarely,Sales,Manager,4,5,Life Sciences,16595,16,1,22,7,18,16,11,8,2,2,1,3,3,2,3,No,Close (0-5km),Experienced (41+),High (15-18%),Low,Low,High
37,Male,Divorced,9,No,Non-Travel,Sales,Sales Executive,3,4,Medical,8834,13,1,9,1,9,5,7,7,6,1,2,3,3,4,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Medium,Low,High
52,Male,Divorced,6,No,Travel_Rarely,Research & Development,Research Scientist,2,2,Technical Degree,5577,12,2,18,3,10,9,6,9,3,4,1,3,3,2,3,Yes,Moderate (6-15km),Experienced (41+),Standard (11-14%),Low,Medium,Medium
32,Male,Married,11,Yes,Non-Travel,Sales,Sales Executive,2,4,Other,4707,12,0,6,8,4,2,1,2,2,4,3,4,3,4,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),High,None,Medium
24,Male,Married,24,No,Travel_Frequently,Sales,Sales Representative,1,3,Medical,2400,13,2,3,0,2,2,2,1,3,4,4,3,3,3,3,No,Far (16+ km),Early Career (18-28),Standard (11-14%),Very High,Medium,Low
38,Female,Married,10,No,Travel_Rarely,Research & Development,Healthcare Representative,2,3,Medical,9824,19,1,18,3,1,0,0,0,4,3,3,3,3,3,3,No,Moderate (6-15km),Mid Career (29-40),Top Tier (19-25%),High,Low,High
37,Female,Married,1,No,Travel_Rarely,Research & Development,Manufacturing Director,2,4,Life Sciences,6447,12,1,8,6,6,5,4,3,2,2,2,3,3,2,2,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Medium,Low,Medium
49,Male,Divorced,18,No,Travel_Rarely,Research & Development,Research Director,5,4,Life Sciences,19502,17,1,31,1,31,9,0,9,5,4,3,2,3,3,3,Yes,Far (16+ km),Experienced (41+),High (15-18%),High,Low,High
24,Male,Married,23,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Medical,2725,11,2,6,1,6,5,1,4,3,2,4,4,3,2,3,Yes,Far (16+ km),Early Career (18-28),Standard (11-14%),Very High,Medium,Low
26,Male,Married,28,No,Travel_Rarely,Sales,Sales Executive,2,2,Marketing,6272,20,2,6,1,5,3,1,4,5,1,2,3,4,4,4,No,Far (16+ km),Early Career (18-28),Top Tier (19-25%),Medium,Medium,Medium
24,Male,Married,17,No,Travel_Rarely,Research & Development,Laboratory Technician,1,2,Other,2127,21,1,1,1,1,0,0,0,2,4,2,2,4,4,3,No,Far (16+ km),Early Career (18-28),Top Tier (19-25%),Medium,Low,Low
50,Male,Married,3,No,Travel_Frequently,Human Resources,Manager,5,3,Medical,18200,11,1,32,1,32,5,10,7,2,1,2,3,3,3,3,No,Close (0-5km),Experienced (41+),Standard (11-14%),Medium,Low,High
25,Male,Married,13,No,Travel_Rarely,Sales,Sales Representative,1,1,Medical,2096,11,0,7,1,7,4,0,6,1,2,3,3,3,3,3,No,Moderate (6-15km),Early Career (18-28),Standard (11-14%),High,None,Low
24,Female,Married,7,Yes,Travel_Frequently,Research & Development,Laboratory Technician,1,3,Life Sciences,2886,16,1,6,1,6,3,1,2,4,1,3,3,3,4,3,Yes,Moderate (6-15km),Early Career (18-28),High (15-18%),High,Low,Low
30,Male,Married,12,Yes,Travel_Frequently,Sales,Sales Representative,1,4,Life Sciences,2033,18,1,1,1,1,0,0,0,2,2,1,2,3,3,4,No,Moderate (6-15km),Mid Career (29-40),High (15-18%),Low,Low,Low
34,Male,Married,1,No,Travel_Rarely,Research & Development,Research Scientist,1,2,Life Sciences,3622,13,1,6,1,6,5,1,3,3,2,4,2,3,4,3,Yes,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,Low,Low
31,Male,Divorced,13,Yes,Travel_Rarely,Sales,Sales Executive,2,4,Medical,4233,17,0,9,2,3,1,1,2,2,2,1,3,3,3,1,No,Moderate (6-15km),Mid Career (29-40),High (15-18%),Low,None,Medium
35,Male,Single,25,No,Travel_Rarely,Research & Development,Laboratory Technician,2,2,Other,3681,14,0,9,4,3,2,0,2,3,1,4,2,3,4,3,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),Very High,None,Medium
31,Male,Divorced,6,No,Travel_Rarely,Sales,Sales Executive,2,4,Medical,5460,22,2,13,4,7,7,5,7,4,1,4,4,4,4,4,No,Moderate (6-15km),Mid Career (29-40),Top Tier (19-25%),Very High,Medium,Medium
27,Female,Divorced,6,No,Travel_Rarely,Research & Development,Research Scientist,1,4,Medical,2187,12,2,6,0,5,3,0,3,5,1,3,2,3,3,2,No,Moderate (6-15km),Early Career (18-28),Standard (11-14%),High,Medium,Low
37,Male,Married,2,No,Travel_Rarely,Sales,Sales Executive,2,3,Marketing,9602,11,1,17,4,3,0,1,0,3,4,3,3,3,3,2,Yes,Close (0-5km),Mid Career (29-40),Standard (11-14%),High,Low,High
20,Female,Single,1,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Life Sciences,2836,13,0,1,1,1,0,0,0,0,4,2,2,3,4,4,No,Close (0-5km),Early Career (18-28),Standard (11-14%),Medium,None,Low
42,Female,Married,2,No,Travel_Rarely,Research & Development,Healthcare Representative,2,4,Life Sciences,4089,13,2,10,1,10,2,2,2,4,3,4,3,3,2,3,No,Close (0-5km),Experienced (41+),Standard (11-14%),Very High,Medium,Medium
43,Male,Divorced,6,No,Travel_Rarely,Research & Development,Research Director,4,4,Other,16627,14,1,21,4,1,0,0,0,3,2,4,2,3,3,2,Yes,Moderate (6-15km),Experienced (41+),Standard (11-14%),Very High,Low,High
38,Female,Single,1,No,Travel_Rarely,Research & Development,Research Scientist,1,1,Life Sciences,2619,17,0,8,3,0,0,0,0,3,3,1,3,3,4,2,No,Close (0-5km),Mid Career (29-40),High (15-18%),Low,None,Low
43,Male,Divorced,9,No,Travel_Frequently,Research & Development,Laboratory Technician,2,5,Medical,5679,13,1,10,3,8,7,4,7,3,4,3,3,3,2,3,Yes,Moderate (6-15km),Experienced (41+),Standard (11-14%),High,Low,Medium
48,Female,Married,1,No,Travel_Rarely,Research & Development,Manager,4,4,Life Sciences,15402,11,1,21,7,3,2,0,2,3,4,1,2,3,1,1,No,Close (0-5km),Experienced (41+),Standard (11-14%),Low,Low,High
44,Female,Single,1,No,Travel_Rarely,Human Resources,Human Resources,2,4,Life Sciences,5985,11,0,10,4,2,2,0,2,1,1,3,2,3,2,4,No,Close (0-5km),Experienced (41+),Standard (11-14%),High,None,Medium
